row.names,value,nme,method,time
11308,3.969615e+04,switch->corp,obs,(02/22/99 18:52:42)
11309,8.252461e+03,local->fddi,obs,(02/22/99 18:52:42)
11310,3.976626e+03,local->switch,obs,(02/22/99 18:52:42)
11311,6.572290e+02,local->local,obs,(02/22/99 18:52:42)
11312,3.996296e+01,local->corp,obs,(02/22/99 18:52:42)
11313,5.656566e-01,corp->fddi,obs,(02/22/99 18:52:42)
11314,1.436708e+04,corp->switch,obs,(02/22/99 18:52:42)
11315,5.927980e+02,corp->local,obs,(02/22/99 18:52:42)
11316,0.000000e+00,corp->corp,obs,(02/22/99 18:52:42)
11317,1.448867e+04,src fddi,obs,(02/22/99 18:52:42)
11318,2.221018e+05,src switch,obs,(02/22/99 18:52:42)
11319,1.292628e+04,src local,obs,(02/22/99 18:52:42)
11320,1.496044e+04,src corp,obs,(02/22/99 18:52:42)
11321,9.216805e+03,dst fddi,obs,(02/22/99 18:52:42)
11322,2.317144e+04,dst switch,obs,(02/22/99 18:52:42)
11323,1.923525e+05,dst local,obs,(02/22/99 18:52:42)
11324,3.973640e+04,dst corp,obs,(02/22/99 18:52:42)
11325,2.644772e+05,total,obs,(02/22/99 18:52:42)
11351,0.000000e+00,fddi->fddi,obs,(02/22/99 18:57:42)
11352,4.851852e+01,fddi->switch,obs,(02/22/99 18:57:42)
11353,1.297560e+04,fddi->local,obs,(02/22/99 18:57:42)
11354,2.828283e-01,fddi->corp,obs,(02/22/99 18:57:42)
11355,5.496970e+01,switch->fddi,obs,(02/22/99 18:57:42)
11356,9.922768e+03,switch->switch,obs,(02/22/99 18:57:42)
11357,1.804140e+05,switch->local,obs,(02/22/99 18:57:42)
11358,3.953445e+04,switch->corp,obs,(02/22/99 18:57:42)
11359,6.472572e+03,local->fddi,obs,(02/22/99 18:57:42)
11360,4.076707e+03,local->switch,obs,(02/22/99 18:57:42)
11361,8.574747e+01,local->local,obs,(02/22/99 18:57:42)
11362,5.524916e+01,local->corp,obs,(02/22/99 18:57:42)
11363,5.656566e-01,corp->fddi,obs,(02/22/99 18:57:42)
11364,1.143650e+04,corp->switch,obs,(02/22/99 18:57:42)
11365,9.201313e+02,corp->local,obs,(02/22/99 18:57:42)
11366,0.000000e+00,corp->corp,obs,(02/22/99 18:57:42)
11367,1.302440e+04,src fddi,obs,(02/22/99 18:57:42)
11368,2.299262e+05,src switch,obs,(02/22/99 18:57:42)
11369,1.069028e+04,src local,obs,(02/22/99 18:57:42)
11370,1.235720e+04,src corp,obs,(02/22/99 18:57:42)
11371,6.528108e+03,dst fddi,obs,(02/22/99 18:57:42)
11372,2.548449e+04,dst switch,obs,(02/22/99 18:57:42)
11373,1.943955e+05,dst local,obs,(02/22/99 18:57:42)
11374,3.958999e+04,dst corp,obs,(02/22/99 18:57:42)
11375,2.659981e+05,total,obs,(02/22/99 18:57:42)
11401,0.000000e+00,fddi->fddi,obs,(02/22/99 19:02:43)
11402,1.297475e+02,fddi->switch,obs,(02/22/99 19:02:43)
11403,1.372872e+04,fddi->local,obs,(02/22/99 19:02:43)
11404,2.828283e-01,fddi->corp,obs,(02/22/99 19:02:43)
11405,2.260054e+03,switch->fddi,obs,(02/22/99 19:02:43)
11406,3.773505e+03,switch->switch,obs,(02/22/99 19:02:43)
11407,1.870422e+05,switch->local,obs,(02/22/99 19:02:43)
11408,4.453866e+04,switch->corp,obs,(02/22/99 19:02:43)
11409,7.404663e+03,local->fddi,obs,(02/22/99 19:02:43)
11410,3.978707e+03,local->switch,obs,(02/22/99 19:02:43)
11411,5.767677e+00,local->local,obs,(02/22/99 19:02:43)
11412,2.680135e+00,local->corp,obs,(02/22/99 19:02:43)
11413,5.656566e-01,corp->fddi,obs,(02/22/99 19:02:43)
11414,1.432687e+04,corp->switch,obs,(02/22/99 19:02:43)
11415,5.416835e+01,corp->local,obs,(02/22/99 19:02:43)
11416,1.628283e+01,corp->corp,obs,(02/22/99 19:02:43)
11417,1.385875e+04,src fddi,obs,(02/22/99 19:02:43)
11418,2.376144e+05,src switch,obs,(02/22/99 19:02:43)
11419,1.139182e+04,src local,obs,(02/22/99 19:02:43)
11420,1.439789e+04,src corp,obs,(02/22/99 19:02:43)
11421,9.665283e+03,dst fddi,obs,(02/22/99 19:02:43)
11422,2.220883e+04,dst switch,obs,(02/22/99 19:02:43)
11423,2.008308e+05,dst local,obs,(02/22/99 19:02:43)
11424,4.455791e+04,dst corp,obs,(02/22/99 19:02:43)
11425,2.772629e+05,total,obs,(02/22/99 19:02:43)
11451,0.000000e+00,fddi->fddi,obs,(02/22/99 19:07:43)
11452,5.593939e+01,fddi->switch,obs,(02/22/99 19:07:43)
11453,1.416334e+04,fddi->local,obs,(02/22/99 19:07:43)
11454,2.828283e-01,fddi->corp,obs,(02/22/99 19:07:43)
11455,6.314478e+01,switch->fddi,obs,(02/22/99 19:07:43)
11456,4.770158e+03,switch->switch,obs,(02/22/99 19:07:43)
11457,1.374194e+05,switch->local,obs,(02/22/99 19:07:43)
11458,3.993966e+04,switch->corp,obs,(02/22/99 19:07:43)
11459,6.555960e+03,local->fddi,obs,(02/22/99 19:07:43)
11460,3.403071e+03,local->switch,obs,(02/22/99 19:07:43)
11461,1.089226e+01,local->local,obs,(02/22/99 19:07:43)
11462,6.538721e+00,local->corp,obs,(02/22/99 19:07:43)
11463,5.656566e-01,corp->fddi,obs,(02/22/99 19:07:43)
11464,1.307639e+04,corp->switch,obs,(02/22/99 19:07:43)
11465,1.838047e+01,corp->local,obs,(02/22/99 19:07:43)
11466,0.000000e+00,corp->corp,obs,(02/22/99 19:07:43)
11467,1.421956e+04,src fddi,obs,(02/22/99 19:07:43)
11468,1.821924e+05,src switch,obs,(02/22/99 19:07:43)
11469,9.976461e+03,src local,obs,(02/22/99 19:07:43)
11470,1.309534e+04,src corp,obs,(02/22/99 19:07:43)
11471,6.619670e+03,dst fddi,obs,(02/22/99 19:07:43)
11472,2.130556e+04,dst switch,obs,(02/22/99 19:07:43)
11473,1.516120e+05,dst local,obs,(02/22/99 19:07:43)
11474,3.994648e+04,dst corp,obs,(02/22/99 19:07:43)
11475,2.194838e+05,total,obs,(02/22/99 19:07:43)
11501,0.000000e+00,fddi->fddi,obs,(02/22/99 19:12:42)
11502,1.137980e+02,fddi->switch,obs,(02/22/99 19:12:42)
11503,1.313246e+04,fddi->local,obs,(02/22/99 19:12:42)
11504,2.828283e-01,fddi->corp,obs,(02/22/99 19:12:42)
11505,9.999125e+02,switch->fddi,obs,(02/22/99 19:12:42)
11506,7.853259e+03,switch->switch,obs,(02/22/99 19:12:42)
11507,1.482662e+05,switch->local,obs,(02/22/99 19:12:42)
11508,4.340975e+04,switch->corp,obs,(02/22/99 19:12:42)
11509,7.226549e+03,local->fddi,obs,(02/22/99 19:12:42)
11510,4.227414e+03,local->switch,obs,(02/22/99 19:12:42)
11511,5.319865e+00,local->local,obs,(02/22/99 19:12:42)
11512,2.600337e+01,local->corp,obs,(02/22/99 19:12:42)
11513,5.656566e-01,corp->fddi,obs,(02/22/99 19:12:42)
11514,1.602087e+04,corp->switch,obs,(02/22/99 19:12:42)
11515,2.432458e+02,corp->local,obs,(02/22/99 19:12:42)
11516,8.296296e+00,corp->corp,obs,(02/22/99 19:12:42)
11517,1.324654e+04,src fddi,obs,(02/22/99 19:12:42)
11518,2.005291e+05,src switch,obs,(02/22/99 19:12:42)
11519,1.148529e+04,src local,obs,(02/22/99 19:12:42)
11520,1.627298e+04,src corp,obs,(02/22/99 19:12:42)
11521,8.227027e+03,dst fddi,obs,(02/22/99 19:12:42)
11522,2.821534e+04,dst switch,obs,(02/22/99 19:12:42)
11523,1.616472e+05,dst local,obs,(02/22/99 19:12:42)
11524,4.344433e+04,dst corp,obs,(02/22/99 19:12:42)
11525,2.415339e+05,total,obs,(02/22/99 19:12:42)
11551,0.000000e+00,fddi->fddi,obs,(02/22/99 19:17:42)
11552,7.285185e+01,fddi->switch,obs,(02/22/99 19:17:42)
11553,1.284906e+04,fddi->local,obs,(02/22/99 19:17:42)
11554,2.828283e-01,fddi->corp,obs,(02/22/99 19:17:42)
11555,6.452189e+01,switch->fddi,obs,(02/22/99 19:17:42)
11556,4.389545e+03,switch->switch,obs,(02/22/99 19:17:42)
11557,1.668295e+05,switch->local,obs,(02/22/99 19:17:42)
11558,4.119192e+04,switch->corp,obs,(02/22/99 19:17:42)
11559,7.259741e+03,local->fddi,obs,(02/22/99 19:17:42)
11560,4.153690e+03,local->switch,obs,(02/22/99 19:17:42)
11561,1.089226e+01,local->local,obs,(02/22/99 19:17:42)
11562,3.191919e+00,local->corp,obs,(02/22/99 19:17:42)
11563,5.656566e-01,corp->fddi,obs,(02/22/99 19:17:42)
11564,1.646210e+04,corp->switch,obs,(02/22/99 19:17:42)
11565,1.638384e+01,corp->local,obs,(02/22/99 19:17:42)
11566,0.000000e+00,corp->corp,obs,(02/22/99 19:17:42)
11567,1.292219e+04,src fddi,obs,(02/22/99 19:17:42)
11568,2.124755e+05,src switch,obs,(02/22/99 19:17:42)
11569,1.142752e+04,src local,obs,(02/22/99 19:17:42)
11570,1.647905e+04,src corp,obs,(02/22/99 19:17:42)
11571,7.324828e+03,dst fddi,obs,(02/22/99 19:17:42)
11572,2.507819e+04,dst switch,obs,(02/22/99 19:17:42)
11573,1.797059e+05,dst local,obs,(02/22/99 19:17:42)
11574,4.119540e+04,dst corp,obs,(02/22/99 19:17:42)
11575,2.533043e+05,total,obs,(02/22/99 19:17:42)
11601,0.000000e+00,fddi->fddi,obs,(02/22/99 19:22:43)
11602,8.561953e+01,fddi->switch,obs,(02/22/99 19:22:43)
11603,1.485869e+04,fddi->local,obs,(02/22/99 19:22:43)
11604,2.828283e-01,fddi->corp,obs,(02/22/99 19:22:43)
11605,9.664411e+02,switch->fddi,obs,(02/22/99 19:22:43)
11606,6.616620e+03,switch->switch,obs,(02/22/99 19:22:43)
11607,1.585834e+05,switch->local,obs,(02/22/99 19:22:43)
11608,3.712376e+04,switch->corp,obs,(02/22/99 19:22:43)
11609,7.937855e+03,local->fddi,obs,(02/22/99 19:22:43)
11610,4.663673e+03,local->switch,obs,(02/22/99 19:22:43)
11611,5.138047e+00,local->local,obs,(02/22/99 19:22:43)
11612,2.801347e+00,local->corp,obs,(02/22/99 19:22:43)
11613,5.656566e-01,corp->fddi,obs,(02/22/99 19:22:43)
11614,1.516638e+04,corp->switch,obs,(02/22/99 19:22:43)
11615,2.539057e+01,corp->local,obs,(02/22/99 19:22:43)
11616,0.000000e+00,corp->corp,obs,(02/22/99 19:22:43)
11617,1.494459e+04,src fddi,obs,(02/22/99 19:22:43)
11618,2.032902e+05,src switch,obs,(02/22/99 19:22:43)
11619,1.260947e+04,src local,obs,(02/22/99 19:22:43)
11620,1.519233e+04,src corp,obs,(02/22/99 19:22:43)
11621,8.904862e+03,dst fddi,obs,(02/22/99 19:22:43)
11622,2.653229e+04,dst switch,obs,(02/22/99 19:22:43)
11623,1.734726e+05,dst local,obs,(02/22/99 19:22:43)
11624,3.712685e+04,dst corp,obs,(02/22/99 19:22:43)
11625,2.460366e+05,total,obs,(02/22/99 19:22:43)
11651,0.000000e+00,fddi->fddi,obs,(02/22/99 19:27:43)
11652,4.776431e+01,fddi->switch,obs,(02/22/99 19:27:43)
11653,1.435773e+04,fddi->local,obs,(02/22/99 19:27:43)
11654,2.828283e-01,fddi->corp,obs,(02/22/99 19:27:43)
11655,5.421549e+01,switch->fddi,obs,(02/22/99 19:27:43)
11656,3.586525e+03,switch->switch,obs,(02/22/99 19:27:43)
11657,1.811291e+05,switch->local,obs,(02/22/99 19:27:43)
11658,4.173255e+04,switch->corp,obs,(02/22/99 19:27:43)
11659,6.217912e+03,local->fddi,obs,(02/22/99 19:27:43)
11660,4.115212e+03,local->switch,obs,(02/22/99 19:27:43)
11661,5.185185e+00,local->local,obs,(02/22/99 19:27:43)
11662,3.649832e+00,local->corp,obs,(02/22/99 19:27:43)
11663,5.656566e-01,corp->fddi,obs,(02/22/99 19:27:43)
11664,1.259939e+04,corp->switch,obs,(02/22/99 19:27:43)
11665,3.043771e+00,corp->local,obs,(02/22/99 19:27:43)
11666,0.000000e+00,corp->corp,obs,(02/22/99 19:27:43)
11667,1.440578e+04,src fddi,obs,(02/22/99 19:27:43)
11668,2.265024e+05,src switch,obs,(02/22/99 19:27:43)
11669,1.034196e+04,src local,obs,(02/22/99 19:27:43)
11670,1.260300e+04,src corp,obs,(02/22/99 19:27:43)
11671,6.272694e+03,dst fddi,obs,(02/22/99 19:27:43)
11672,2.034889e+04,dst switch,obs,(02/22/99 19:27:43)
11673,1.954950e+05,dst local,obs,(02/22/99 19:27:43)
11674,4.173648e+04,dst corp,obs,(02/22/99 19:27:43)
11675,2.638531e+05,total,obs,(02/22/99 19:27:43)
11701,0.000000e+00,fddi->fddi,obs,(02/22/99 19:32:43)
11702,8.399663e+01,fddi->switch,obs,(02/22/99 19:32:43)
11703,1.565436e+04,fddi->local,obs,(02/22/99 19:32:43)
11704,2.828283e-01,fddi->corp,obs,(02/22/99 19:32:43)
11705,9.715859e+02,switch->fddi,obs,(02/22/99 19:32:43)
11706,3.107027e+03,switch->switch,obs,(02/22/99 19:32:43)
11707,1.759951e+05,switch->local,obs,(02/22/99 19:32:43)
11708,3.908497e+04,switch->corp,obs,(02/22/99 19:32:43)
11709,7.493923e+03,local->fddi,obs,(02/22/99 19:32:43)
11710,6.689391e+03,local->switch,obs,(02/22/99 19:32:43)
11711,1.089226e+01,local->local,obs,(02/22/99 19:32:43)
11712,2.545455e+00,local->corp,obs,(02/22/99 19:32:43)
11713,5.656566e-01,corp->fddi,obs,(02/22/99 19:32:43)
11714,1.819202e+04,corp->switch,obs,(02/22/99 19:32:43)
11715,2.494613e+01,corp->local,obs,(02/22/99 19:32:43)
11716,0.000000e+00,corp->corp,obs,(02/22/99 19:32:43)
11717,1.573864e+04,src fddi,obs,(02/22/99 19:32:43)
11718,2.191586e+05,src switch,obs,(02/22/99 19:32:43)
11719,1.419675e+04,src local,obs,(02/22/99 19:32:43)
11720,1.821753e+04,src corp,obs,(02/22/99 19:32:43)
11721,8.466074e+03,dst fddi,obs,(02/22/99 19:32:43)
11722,2.807243e+04,dst switch,obs,(02/22/99 19:32:43)
11723,1.916853e+05,dst local,obs,(02/22/99 19:32:43)
11724,3.908780e+04,dst corp,obs,(02/22/99 19:32:43)
11725,2.673116e+05,total,obs,(02/22/99 19:32:43)
11751,0.000000e+00,fddi->fddi,obs,(02/22/99 19:37:42)
11752,5.635690e+01,fddi->switch,obs,(02/22/99 19:37:42)
11753,1.426234e+04,fddi->local,obs,(02/22/99 19:37:42)
11754,2.828283e-01,fddi->corp,obs,(02/22/99 19:37:42)
11755,6.362963e+01,switch->fddi,obs,(02/22/99 19:37:42)
11756,1.054573e+04,switch->switch,obs,(02/22/99 19:37:42)
11757,1.629325e+05,switch->local,obs,(02/22/99 19:37:42)
11758,3.829444e+04,switch->corp,obs,(02/22/99 19:37:42)
11759,1.009747e+04,local->fddi,obs,(02/22/99 19:37:42)
11760,4.457754e+03,local->switch,obs,(02/22/99 19:37:42)
11761,4.915825e+00,local->local,obs,(02/22/99 19:37:42)
11762,3.905724e+00,local->corp,obs,(02/22/99 19:37:42)
11763,5.656566e-01,corp->fddi,obs,(02/22/99 19:37:42)
11764,8.626677e+03,corp->switch,obs,(02/22/99 19:37:42)
11765,3.626263e+00,corp->local,obs,(02/22/99 19:37:42)
11766,0.000000e+00,corp->corp,obs,(02/22/99 19:37:42)
11767,1.431898e+04,src fddi,obs,(02/22/99 19:37:42)
11768,2.118363e+05,src switch,obs,(02/22/99 19:37:42)
11769,1.456405e+04,src local,obs,(02/22/99 19:37:42)
11770,8.630869e+03,src corp,obs,(02/22/99 19:37:42)
11771,1.016167e+04,dst fddi,obs,(02/22/99 19:37:42)
11772,2.368652e+04,dst switch,obs,(02/22/99 19:37:42)
11773,1.772034e+05,dst local,obs,(02/22/99 19:37:42)
11774,3.829863e+04,dst corp,obs,(02/22/99 19:37:42)
11775,2.493502e+05,total,obs,(02/22/99 19:37:42)
11801,0.000000e+00,fddi->fddi,obs,(02/22/99 19:42:42)
11802,5.432929e+02,fddi->switch,obs,(02/22/99 19:42:42)
11803,1.254423e+04,fddi->local,obs,(02/22/99 19:42:42)
11804,2.828283e-01,fddi->corp,obs,(02/22/99 19:42:42)
11805,9.676835e+02,switch->fddi,obs,(02/22/99 19:42:42)
11806,3.827044e+03,switch->switch,obs,(02/22/99 19:42:42)
11807,1.779902e+05,switch->local,obs,(02/22/99 19:42:42)
11808,4.230397e+04,switch->corp,obs,(02/22/99 19:42:42)
11809,6.817209e+03,local->fddi,obs,(02/22/99 19:42:42)
11810,4.155892e+03,local->switch,obs,(02/22/99 19:42:42)
11811,1.616835e+01,local->local,obs,(02/22/99 19:42:42)
11812,7.145791e+01,local->corp,obs,(02/22/99 19:42:42)
11813,5.656566e-01,corp->fddi,obs,(02/22/99 19:42:42)
11814,1.789109e+04,corp->switch,obs,(02/22/99 19:42:42)
11815,7.742424e+01,corp->local,obs,(02/22/99 19:42:42)
11816,0.000000e+00,corp->corp,obs,(02/22/99 19:42:42)
11817,1.308780e+04,src fddi,obs,(02/22/99 19:42:42)
11818,2.250889e+05,src switch,obs,(02/22/99 19:42:42)
11819,1.106073e+04,src local,obs,(02/22/99 19:42:42)
11820,1.796908e+04,src corp,obs,(02/22/99 19:42:42)
11821,7.785458e+03,dst fddi,obs,(02/22/99 19:42:42)
11822,2.641732e+04,dst switch,obs,(02/22/99 19:42:42)
11823,1.906280e+05,dst local,obs,(02/22/99 19:42:42)
11824,4.237571e+04,dst corp,obs,(02/22/99 19:42:42)
11825,2.672065e+05,total,obs,(02/22/99 19:42:42)
11851,0.000000e+00,fddi->fddi,obs,(02/22/99 19:47:43)
11852,6.882155e+01,fddi->switch,obs,(02/22/99 19:47:43)
11853,1.233495e+04,fddi->local,obs,(02/22/99 19:47:43)
11854,2.828283e-01,fddi->corp,obs,(02/22/99 19:47:43)
11855,5.882492e+01,switch->fddi,obs,(02/22/99 19:47:43)
11856,1.019051e+04,switch->switch,obs,(02/22/99 19:47:43)
11857,1.866262e+05,switch->local,obs,(02/22/99 19:47:43)
11858,3.847195e+04,switch->corp,obs,(02/22/99 19:47:43)
11859,6.242088e+03,local->fddi,obs,(02/22/99 19:47:43)
11860,5.167842e+03,local->switch,obs,(02/22/99 19:47:43)
11861,5.791246e+00,local->local,obs,(02/22/99 19:47:43)
11862,3.043771e+00,local->corp,obs,(02/22/99 19:47:43)
11863,5.656566e-01,corp->fddi,obs,(02/22/99 19:47:43)
11864,2.101536e+04,corp->switch,obs,(02/22/99 19:47:43)
11865,8.281818e+01,corp->local,obs,(02/22/99 19:47:43)
11866,0.000000e+00,corp->corp,obs,(02/22/99 19:47:43)
11867,1.240405e+04,src fddi,obs,(02/22/99 19:47:43)
11868,2.353475e+05,src switch,obs,(02/22/99 19:47:43)
11869,1.141876e+04,src local,obs,(02/22/99 19:47:43)
11870,2.109874e+04,src corp,obs,(02/22/99 19:47:43)
11871,6.301478e+03,dst fddi,obs,(02/22/99 19:47:43)
11872,3.644253e+04,dst switch,obs,(02/22/99 19:47:43)
11873,1.990497e+05,dst local,obs,(02/22/99 19:47:43)
11874,3.847527e+04,dst corp,obs,(02/22/99 19:47:43)
11875,2.802690e+05,total,obs,(02/22/99 19:47:43)
11901,0.000000e+00,fddi->fddi,obs,(02/22/99 19:52:43)
11902,7.282828e+01,fddi->switch,obs,(02/22/99 19:52:43)
11903,1.470354e+04,fddi->local,obs,(02/22/99 19:52:43)
11904,2.828283e-01,fddi->corp,obs,(02/22/99 19:52:43)
11905,9.572593e+02,switch->fddi,obs,(02/22/99 19:52:43)
11906,6.422061e+03,switch->switch,obs,(02/22/99 19:52:43)
11907,1.881816e+05,switch->local,obs,(02/22/99 19:52:43)
11908,4.043274e+04,switch->corp,obs,(02/22/99 19:52:43)
11909,7.145114e+03,local->fddi,obs,(02/22/99 19:52:43)
11910,4.597330e+03,local->switch,obs,(02/22/99 19:52:43)
11911,7.259259e+00,local->local,obs,(02/22/99 19:52:43)
11912,2.545455e+00,local->corp,obs,(02/22/99 19:52:43)
11913,5.656566e-01,corp->fddi,obs,(02/22/99 19:52:43)
11914,1.698360e+04,corp->switch,obs,(02/22/99 19:52:43)
11915,2.589226e+01,corp->local,obs,(02/22/99 19:52:43)
11916,0.000000e+00,corp->corp,obs,(02/22/99 19:52:43)
11917,1.477665e+04,src fddi,obs,(02/22/99 19:52:43)
11918,2.359936e+05,src switch,obs,(02/22/99 19:52:43)
11919,1.175225e+04,src local,obs,(02/22/99 19:52:43)
11920,1.701006e+04,src corp,obs,(02/22/99 19:52:43)
11921,8.102939e+03,dst fddi,obs,(02/22/99 19:52:43)
11922,2.807582e+04,dst switch,obs,(02/22/99 19:52:43)
11923,2.029183e+05,dst local,obs,(02/22/99 19:52:43)
11924,4.043557e+04,dst corp,obs,(02/22/99 19:52:43)
11925,2.795326e+05,total,obs,(02/22/99 19:52:43)
11951,0.000000e+00,fddi->fddi,obs,(02/22/99 19:57:42)
11952,6.218855e+01,fddi->switch,obs,(02/22/99 19:57:42)
11953,1.549982e+04,fddi->local,obs,(02/22/99 19:57:42)
11954,2.828283e-01,fddi->corp,obs,(02/22/99 19:57:42)
11955,7.008081e+01,switch->fddi,obs,(02/22/99 19:57:42)
11956,8.530673e+03,switch->switch,obs,(02/22/99 19:57:42)
11957,1.769607e+05,switch->local,obs,(02/22/99 19:57:42)
11958,7.220651e+04,switch->corp,obs,(02/22/99 19:57:42)
11959,6.456330e+03,local->fddi,obs,(02/22/99 19:57:42)
11960,4.625889e+03,local->switch,obs,(02/22/99 19:57:42)
11961,1.057980e+02,local->local,obs,(02/22/99 19:57:42)
11962,8.701010e+01,local->corp,obs,(02/22/99 19:57:42)
11963,5.656566e-01,corp->fddi,obs,(02/22/99 19:57:42)
11964,4.448486e+04,corp->switch,obs,(02/22/99 19:57:42)
11965,1.536364e+02,corp->local,obs,(02/22/99 19:57:42)
11966,0.000000e+00,corp->corp,obs,(02/22/99 19:57:42)
11967,1.556229e+04,src fddi,obs,(02/22/99 19:57:42)
11968,2.577680e+05,src switch,obs,(02/22/99 19:57:42)
11969,1.127503e+04,src local,obs,(02/22/99 19:57:42)
11970,4.463906e+04,src corp,obs,(02/22/99 19:57:42)
11971,6.526976e+03,dst fddi,obs,(02/22/99 19:57:42)
11972,5.770361e+04,dst switch,obs,(02/22/99 19:57:42)
11973,1.927200e+05,dst local,obs,(02/22/99 19:57:42)
11974,7.229380e+04,dst corp,obs,(02/22/99 19:57:42)
11975,3.292444e+05,total,obs,(02/22/99 19:57:42)
12001,0.000000e+00,fddi->fddi,obs,(02/22/99 20:02:42)
12002,1.041481e+02,fddi->switch,obs,(02/22/99 20:02:42)
12003,1.194615e+04,fddi->local,obs,(02/22/99 20:02:42)
12004,2.828283e-01,fddi->corp,obs,(02/22/99 20:02:42)
12005,1.048333e+03,switch->fddi,obs,(02/22/99 20:02:42)
12006,5.166963e+03,switch->switch,obs,(02/22/99 20:02:42)
12007,1.806169e+05,switch->local,obs,(02/22/99 20:02:42)
12008,3.621745e+04,switch->corp,obs,(02/22/99 20:02:42)
12009,7.401862e+03,local->fddi,obs,(02/22/99 20:02:42)
12010,4.847377e+03,local->switch,obs,(02/22/99 20:02:42)
12011,7.583838e+01,local->local,obs,(02/22/99 20:02:42)
12012,1.743030e+02,local->corp,obs,(02/22/99 20:02:42)
12013,5.656566e-01,corp->fddi,obs,(02/22/99 20:02:42)
12014,2.779382e+04,corp->switch,obs,(02/22/99 20:02:42)
12015,1.265387e+02,corp->local,obs,(02/22/99 20:02:42)
12016,0.000000e+00,corp->corp,obs,(02/22/99 20:02:42)
12017,1.205058e+04,src fddi,obs,(02/22/99 20:02:42)
12018,2.230497e+05,src switch,obs,(02/22/99 20:02:42)
12019,1.249938e+04,src local,obs,(02/22/99 20:02:42)
12020,2.792093e+04,src corp,obs,(02/22/99 20:02:42)
12021,8.450761e+03,dst fddi,obs,(02/22/99 20:02:42)
12022,3.791231e+04,dst switch,obs,(02/22/99 20:02:42)
12023,1.927654e+05,dst local,obs,(02/22/99 20:02:42)
12024,3.639204e+04,dst corp,obs,(02/22/99 20:02:42)
12025,2.755206e+05,total,obs,(02/22/99 20:02:42)
12051,0.000000e+00,fddi->fddi,obs,(02/22/99 20:07:43)
12052,6.177104e+01,fddi->switch,obs,(02/22/99 20:07:43)
12053,1.320805e+04,fddi->local,obs,(02/22/99 20:07:43)
12054,2.828283e-01,fddi->corp,obs,(02/22/99 20:07:43)
12055,6.959596e+01,switch->fddi,obs,(02/22/99 20:07:43)
12056,3.062916e+03,switch->switch,obs,(02/22/99 20:07:43)
12057,1.772005e+05,switch->local,obs,(02/22/99 20:07:43)
12058,4.226352e+04,switch->corp,obs,(02/22/99 20:07:43)
12059,5.502714e+03,local->fddi,obs,(02/22/99 20:07:43)
12060,4.828949e+03,local->switch,obs,(02/22/99 20:07:43)
12061,2.684815e+02,local->local,obs,(02/22/99 20:07:43)
12062,1.048316e+02,local->corp,obs,(02/22/99 20:07:43)
12063,5.656566e-01,corp->fddi,obs,(02/22/99 20:07:43)
12064,9.172694e+03,corp->switch,obs,(02/22/99 20:07:43)
12065,8.958586e+01,corp->local,obs,(02/22/99 20:07:43)
12066,0.000000e+00,corp->corp,obs,(02/22/99 20:07:43)
12067,1.327011e+04,src fddi,obs,(02/22/99 20:07:43)
12068,2.225966e+05,src switch,obs,(02/22/99 20:07:43)
12069,1.070498e+04,src local,obs,(02/22/99 20:07:43)
12070,9.262845e+03,src corp,obs,(02/22/99 20:07:43)
12071,5.572875e+03,dst fddi,obs,(02/22/99 20:07:43)
12072,1.712633e+04,dst switch,obs,(02/22/99 20:07:43)
12073,1.907667e+05,dst local,obs,(02/22/99 20:07:43)
12074,4.236863e+04,dst corp,obs,(02/22/99 20:07:43)
12075,2.558345e+05,total,obs,(02/22/99 20:07:43)
12101,0.000000e+00,fddi->fddi,obs,(02/22/99 20:12:43)
12102,9.391919e+01,fddi->switch,obs,(02/22/99 20:12:43)
12103,1.383002e+04,fddi->local,obs,(02/22/99 20:12:43)
12104,2.828283e-01,fddi->corp,obs,(02/22/99 20:12:43)
12105,9.792256e+02,switch->fddi,obs,(02/22/99 20:12:43)
12106,3.276394e+03,switch->switch,obs,(02/22/99 20:12:43)
12107,1.774309e+05,switch->local,obs,(02/22/99 20:12:43)
12108,4.203542e+04,switch->corp,obs,(02/22/99 20:12:43)
12109,7.069606e+03,local->fddi,obs,(02/22/99 20:12:43)
12110,3.959249e+03,local->switch,obs,(02/22/99 20:12:43)
12111,1.344512e+02,local->local,obs,(02/22/99 20:12:43)
12112,1.670034e+00,local->corp,obs,(02/22/99 20:12:43)
12113,5.656566e-01,corp->fddi,obs,(02/22/99 20:12:43)
12114,1.072876e+04,corp->switch,obs,(02/22/99 20:12:43)
12115,2.477104e+01,corp->local,obs,(02/22/99 20:12:43)
12116,0.000000e+00,corp->corp,obs,(02/22/99 20:12:43)
12117,1.392422e+04,src fddi,obs,(02/22/99 20:12:43)
12118,2.237219e+05,src switch,obs,(02/22/99 20:12:43)
12119,1.116498e+04,src local,obs,(02/22/99 20:12:43)
12120,1.075410e+04,src corp,obs,(02/22/99 20:12:43)
12121,8.049397e+03,dst fddi,obs,(02/22/99 20:12:43)
12122,1.805832e+04,dst switch,obs,(02/22/99 20:12:43)
12123,1.914201e+05,dst local,obs,(02/22/99 20:12:43)
12124,4.203737e+04,dst corp,obs,(02/22/99 20:12:43)
12125,2.595652e+05,total,obs,(02/22/99 20:12:43)
12151,0.000000e+00,fddi->fddi,obs,(02/22/99 20:17:43)
